user,artid,artname,song
0c7f916b32fca1be89c777f2f30f91dc6383dfba,b0122194-c49a-46a1-ade7-84d1d76bd8e9,john lee hooker,80
0c7f916b32fca1be89c777f2f30f91dc6383dfba,2944824d-4c26-476f-a981-be849081942f,nina simone,77
0c7f916b32fca1be89c777f2f30f91dc6383dfba,2f9ecbed-27be-40e6-abca-6de49d50299e,aretha franklin,74
0c7f916b32fca1be89c777f2f30f91dc6383dfba,4a4ee089-93b1-4470-af9a-6ff575d32704,the prodigy,71
0c7f916b32fca1be89c777f2f30f91dc6383dfba,bf48d271-9595-4043-9064-52f43707d4ab,the herbaliser,70
0c7f916b32fca1be89c777f2f30f91dc6383dfba,e2283098-40ab-4e12-8018-a4ba4e6d8d67,slow train,68
0c7f916b32fca1be89c777f2f30f91dc6383dfba,bb621b76-27b2-444f-9d26-7900c1bab75a,john lee hooker & miles davis,67
0c7f916b32fca1be89c777f2f30f91dc6383dfba,57af56bc-bf5f-4cbe-9476-7f3c2447805b,capital letters,62
0c7f916b32fca1be89c777f2f30f91dc6383dfba,cb6a2948-7b9b-4a15-8c71-2b79cc76408e,the j.b.s,61
0c7f916b32fca1be89c777f2f30f91dc6383dfba,14b22b4b-06d5-4b82-8284-29d29b58945f,air,60
0c7f916b32fca1be89c777f2f30f91dc6383dfba,83e0d2a2-d9ce-4e67-9416-b966fde968d5,patti drew,59
0c7f916b32fca1be89c777f2f30f91dc6383dfba,3a54bffa-2314-44a2-927b-60144119c780,n.w.a,58
0c7f916b32fca1be89c777f2f30f91dc6383dfba,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,massive attack,53
0c7f916b32fca1be89c777f2f30f91dc6383dfba,2552c604-4345-4b6a-a96a-582e265fae3d,fred wesley & the horny horns,51
0c7f916b32fca1be89c777f2f30f91dc6383dfba,d185d986-ee96-4fd3-bd61-8c848a4765b6,horace silver,51
0c7f916b32fca1be89c777f2f30f91dc6383dfba,215c6ab2-7888-4061-bd56-9fb650328106,guru,50
0c7f916b32fca1be89c777f2f30f91dc6383dfba,1c93ad47-7639-4227-9810-51771db505bf,urbanator,50
0c7f916b32fca1be89c777f2f30f91dc6383dfba,91ef1bfe-6406-43ee-92ab-d258258a5cef,fisz,49
0c7f916b32fca1be89c777f2f30f91dc6383dfba,4f8a0d9b-5777-40da-b29a-e9753d5ae693,jimmy smith,48
0c7f916b32fca1be89c777f2f30f91dc6383dfba,9f8da921-5bea-450f-93ed-2d963c750195,metropolitan jazz affair,48
0c7f916b32fca1be89c777f2f30f91dc6383dfba,ff4c8d42-4871-4778-885b-d41b01245133,willie dixon,48
0c7f916b32fca1be89c777f2f30f91dc6383dfba,e40b3f0d-d72f-46ec-a6c0-4a36f6a0579c,one self,44
0c7f916b32fca1be89c777f2f30f91dc6383dfba,b896aa8c-2761-40ce-b485-0e1fffd26167,dusty springfield,43
0c7f916b32fca1be89c777f2f30f91dc6383dfba,9f525d0b-3911-4c83-b0d1-e90aa1fd2d14,buju banton,42
0c7f916b32fca1be89c777f2f30f91dc6383dfba,dba14974-c3a7-43db-8de4-cfa996c1b05c,lyn collins,42
0c7f916b32fca1be89c777f2f30f91dc6383dfba,6fbd2cfb-5f9c-497c-8e06-3c6668367681,elmore james,41
0c7f916b32fca1be89c777f2f30f91dc6383dfba,209ddf15-ee0a-41a1-a1f5-6f4c0409d2ee,art blakey & the jazz messengers,40
0c7f916b32fca1be89c777f2f30f91dc6383dfba,,charles schillings/stéphane pompougnac,39
0c7f916b32fca1be89c777f2f30f91dc6383dfba,463a94f1-2713-40b1-9c88-dcc9c0170cae,minus 8,38
0c7f916b32fca1be89c777f2f30f91dc6383dfba,06e199c1-6f33-477b-a74d-bc8a283bd8f0,roy ayers,38
0c7f916b32fca1be89c777f2f30f91dc6383dfba,9a04dc8c-82f1-457a-a25a-3ff19e1b471e,st. germain,38
0c7f916b32fca1be89c777f2f30f91dc6383dfba,271083cd-6c9d-467a-89ef-d324aca2109d,gabin,36
0c7f916b32fca1be89c777f2f30f91dc6383dfba,a6eca9fb-4a2e-4053-98de-1c176ca8bf19,rollercone,36
0c7f916b32fca1be89c777f2f30f91dc6383dfba,7f67cd3c-4fcf-440e-b46d-7960e208ef8b,the funky lowlives,32
0c7f916b32fca1be89c777f2f30f91dc6383dfba,3231d12a-c42d-4977-b2a4-a6e4d87978e1,tosca,32
0c7f916b32fca1be89c777f2f30f91dc6383dfba,48a18ab3-8ad1-4512-8bcd-53f33e27f988,canned heat & john lee hooker,28
0c7f916b32fca1be89c777f2f30f91dc6383dfba,83e5d4c7-0e5e-4084-8ca0-f8f93d7469ce,the ballistic brothers,28
0c7f916b32fca1be89c777f2f30f91dc6383dfba,edd6a7c3-d174-4e5b-9134-0f0cc6e2b0a5,yves montand,28
0c7f916b32fca1be89c777f2f30f91dc6383dfba,d6729621-c4ad-40fa-bed8-35e145899f4c,djako,27
0c7f916b32fca1be89c777f2f30f91dc6383dfba,1c8e46d4-9343-48ce-aed8-0862e03878fd,alex reece,26
0c7f916b32fca1be89c777f2f30f91dc6383dfba,985bdbe7-ebf2-42b1-8ad6-5bb619385e67,fred wesley and the j.b.'s,26
0c7f916b32fca1be89c777f2f30f91dc6383dfba,c60e178f-36f1-4169-9c03-84addbdbf104,grover washington jr.,26
0c7f916b32fca1be89c777f2f30f91dc6383dfba,c574066d-9078-472d-87c8-af9c6fad46bf,stereo action unlimited,26
0c7f916b32fca1be89c777f2f30f91dc6383dfba,baa6eec2-2f8f-4ee3-b143-3001a2c7d05a,charles schillings,24
0c7f916b32fca1be89c777f2f30f91dc6383dfba,de2b54b1-abfe-4f22-953a-3854b37e428e,imada,23
0c7f916b32fca1be89c777f2f30f91dc6383dfba,726cfe69-c905-4161-a10c-accb13d9ec26,"richard ""groove"" holmes",23
0c7f916b32fca1be89c777f2f30f91dc6383dfba,edbe5d7f-9511-4dfe-847a-8fe19080caaf,bobby hutcherson,22
0c7f916b32fca1be89c777f2f30f91dc6383dfba,109958eb-a335-4c5e-907e-597ff4c6af46,creedence clearwater revival,20
0c7f916b32fca1be89c777f2f30f91dc6383dfba,a7e05e3f-7459-4ba6-9041-8b5cacf6338c,ann peebles,17
0c7f916b32fca1be89c777f2f30f91dc6383dfba,f4d2fc5a-cacb-47c8-b096-ee73864b1aa8,bob james,17
0c7f916b32fca1be89c777f2f30f91dc6383dfba,24aba1c6-23a5-42ee-8e83-2de22e6f153e,boozoo bajou & wayne martin,15
0c7f916b32fca1be89c777f2f30f91dc6383dfba,a53f5eed-f9f1-4cf1-9994-4c9374904790,david holmes,15
0c7f916b32fca1be89c777f2f30f91dc6383dfba,969ce10f-9ade-47fe-8869-27905d3e9344,misty in roots,15
0c7f916b32fca1be89c777f2f30f91dc6383dfba,45b54db9-16d8-45d5-ac1d-155a666f2551,brentford road all stars,13
0c7f916b32fca1be89c777f2f30f91dc6383dfba,55704c38-224f-4b75-b29f-d43653f8bc9a,primal scream,13
0c7f916b32fca1be89c777f2f30f91dc6383dfba,4528b43b-eb88-44e1-8f64-c8be9359467d,reuben wilson,12
0c7f916b32fca1be89c777f2f30f91dc6383dfba,adae038f-f39b-4ed3-bca8-dd1044a60f7c,troublemakers,12
0c7f916b32fca1be89c777f2f30f91dc6383dfba,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,bob marley,9
0c7f916b32fca1be89c777f2f30f91dc6383dfba,7db6aae5-6644-4513-9bfc-ca2e79d4469c,peter tosh,9
0c7f916b32fca1be89c777f2f30f91dc6383dfba,3e07fca6-2c7f-4fc1-a138-ec6cd7e4be8a,sonny terry,9
0c7f916b32fca1be89c777f2f30f91dc6383dfba,63a2d69c-1d6c-4a28-b61e-3879906c9b84,tenor saw,9
0c7f916b32fca1be89c777f2f30f91dc6383dfba,96a0ffd8-d1dd-4cc1-aa9b-f43f1fafafcf,the poets of rhythm,8
0458c397b2741332d0d97d1c922c975d3de1ad1a,deaddf4e-1209-4d93-bb75-f53780d1c0c4,bomb the music industry!,739
0458c397b2741332d0d97d1c922c975d3de1ad1a,9639cd52-c351-4a17-9797-58880e95a7ef,the mountain goats,738
0458c397b2741332d0d97d1c922c975d3de1ad1a,31e48c9d-8deb-48f5-83c3-67edb20d7f5e,the advantage,489
0458c397b2741332d0d97d1c922c975d3de1ad1a,d46bbbe2-36df-4e58-a4fc-d919affae022,the copyrights,451
0458c397b2741332d0d97d1c922c975d3de1ad1a,fc6a16d9-5dfd-43b1-be98-ba49366d9f27,dillinger four,433
0458c397b2741332d0d97d1c922c975d3de1ad1a,3446c6e8-b86c-4471-a18b-ed3e6653086f,the ergs!,426
0458c397b2741332d0d97d1c922c975d3de1ad1a,e7edc301-cd55-41ce-b3d8-c3f83cd90a60,the lawrence arms,413
0458c397b2741332d0d97d1c922c975d3de1ad1a,a66ebddc-ff04-46b8-820a-15c63e80dba1,against me!,354
0458c397b2741332d0d97d1c922c975d3de1ad1a,552eb96a-7e91-439d-82d2-099804b75939,off with their heads,314
0458c397b2741332d0d97d1c922c975d3de1ad1a,c5300096-cfb0-4801-b146-166e2d02f08a,kid dynamite,282
0458c397b2741332d0d97d1c922c975d3de1ad1a,b4c4c0b9-9d1b-4dcb-9430-1f2c9e821c9c,atom and his package,272
0458c397b2741332d0d97d1c922c975d3de1ad1a,e500d79e-b0b4-4189-84b4-9379f1dc531e,the soviettes,260
0458c397b2741332d0d97d1c922c975d3de1ad1a,193b99f4-a491-4a54-b397-2ce414f0f850,randy,250
0458c397b2741332d0d97d1c922c975d3de1ad1a,411b8059-4a6c-48a5-8365-0a23b9faba26,scared of chaka,247
0458c397b2741332d0d97d1c922c975d3de1ad1a,b2905cf4-10cc-46e2-a2cb-8b40ade3138d,teenage bottlerocket,245
0458c397b2741332d0d97d1c922c975d3de1ad1a,e4a135d0-1948-4620-bc07-b0217d09ccc1,screeching weasel,233
0458c397b2741332d0d97d1c922c975d3de1ad1a,73065dd9-0e67-445a-b2e6-b5eed5f50243,the marked men,229
0458c397b2741332d0d97d1c922c975d3de1ad1a,28fd67e8-573c-4cdd-a37d-8b74af74109c,the queers,211
0458c397b2741332d0d97d1c922c975d3de1ad1a,ef0a870a-6c92-4db6-a32a-09150e1dcf61,the methadones,206
0458c397b2741332d0d97d1c922c975d3de1ad1a,5e1dbdb2-87ac-41ff-9960-4a42a872327a,andrew jackson jihad,200
0458c397b2741332d0d97d1c922c975d3de1ad1a,ec88cdc3-0517-4951-b5ef-7323e7316db0,jawbreaker,196
0458c397b2741332d0d97d1c922c975d3de1ad1a,4678bb93-2720-41f1-8712-41a7d075f302,the arrogant sons of bitches,180
0458c397b2741332d0d97d1c922c975d3de1ad1a,f035837e-4117-438d-a524-cacf43500e68,descendents,172
0458c397b2741332d0d97d1c922c975d3de1ad1a,bcd5f174-bf86-40d6-ab24-065157a3ecd1,american steel,169
0458c397b2741332d0d97d1c922c975d3de1ad1a,25d9ce8e-72f7-4250-b992-f1fb8f29917f,leatherface,166
0458c397b2741332d0d97d1c922c975d3de1ad1a,26860648-1c93-4849-bc52-a8541ec88219,mclusky,154
0458c397b2741332d0d97d1c922c975d3de1ad1a,e919b253-da5b-4aae-a444-6a368376a2d6,bad brains,153
0458c397b2741332d0d97d1c922c975d3de1ad1a,73fdb566-a9b1-494c-9f32-51768ec9fd27,outkast,149
0458c397b2741332d0d97d1c922c975d3de1ad1a,d9562589-942d-4971-a030-77df0503366d,patton oswalt,142
0458c397b2741332d0d97d1c922c975d3de1ad1a,a1f28c75-e6aa-4d63-9b01-3be42c599fab,none more black,141
0458c397b2741332d0d97d1c922c975d3de1ad1a,16346cf4-4d2b-40ec-8393-0fc7296d92fe,the sonics,129
0458c397b2741332d0d97d1c922c975d3de1ad1a,4236acde-2ce2-441c-a3d4-38d55f1b5474,explosions in the sky,122
0458c397b2741332d0d97d1c922c975d3de1ad1a,69421e11-e4c3-4854-951b-ceab4972e38e,alkaline trio,120
0458c397b2741332d0d97d1c922c975d3de1ad1a,4b8d769c-3f91-41b7-ac14-188d53e7866f,discount,114
0458c397b2741332d0d97d1c922c975d3de1ad1a,d4ad0149-d8ae-4105-8009-0221fce9ff35,minutemen,109
0458c397b2741332d0d97d1c922c975d3de1ad1a,90910a44-7579-4730-9499-0546159fe4e3,paint it black,106
0458c397b2741332d0d97d1c922c975d3de1ad1a,d67ff511-57b8-4d02-94d3-6c6a331c2ae4,avail,105
0458c397b2741332d0d97d1c922c975d3de1ad1a,149e6720-4e4a-41a4-afca-6d29083fc091,bad religion,102
0458c397b2741332d0d97d1c922c975d3de1ad1a,0396220e-d266-4980-b5f2-b0926d905bec,the aquabats!,101
0458c397b2741332d0d97d1c922c975d3de1ad1a,060e47de-6ce8-4954-808a-689ac685c28d,guitar wolf,100
0458c397b2741332d0d97d1c922c975d3de1ad1a,721cb9f9-9a4e-48c4-be33-0a3b5884349a,the falcon,98
0458c397b2741332d0d97d1c922c975d3de1ad1a,a39158e6-d08c-4075-a86a-a1c8e0468256,boris the sprinkler,97
0458c397b2741332d0d97d1c922c975d3de1ad1a,6a5ce0a9-a2f1-45b7-8df6-46f685741e4b,chinese telephones,96
0458c397b2741332d0d97d1c922c975d3de1ad1a,d6ed7887-a401-47a8-893c-34b967444d26,ramones,96
0458c397b2741332d0d97d1c922c975d3de1ad1a,9603810b-5d6d-41a6-aca8-330ef966d55c,ugk,92
0458c397b2741332d0d97d1c922c975d3de1ad1a,056e4f3e-d505-4dad-8ec1-d04f521cbb56,daft punk,87
0458c397b2741332d0d97d1c922c975d3de1ad1a,09037f07-42bc-46ac-a1ee-37f834451fee,minor threat,87
0458c397b2741332d0d97d1c922c975d3de1ad1a,a2b9a1c3-25a5-4768-b3ec-85ea8f884d4d,assück,86
0458c397b2741332d0d97d1c922c975d3de1ad1a,657ec972-3ab1-48a8-b472-1f1c210aaf17,a wilhelm scream,86
0458c397b2741332d0d97d1c922c975d3de1ad1a,82c5d269-41b3-498b-8596-d960c7556268,future of the left,86
0458c397b2741332d0d97d1c922c975d3de1ad1a,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,t.i.,84
0458c397b2741332d0d97d1c922c975d3de1ad1a,c9329809-8510-45b9-9202-5640398ddaee,lifetime,83
0458c397b2741332d0d97d1c922c975d3de1ad1a,649b0718-9579-4107-ac79-b517ffef1e94,stnnng,82
0458c397b2741332d0d97d1c922c975d3de1ad1a,36494952-f434-45d8-a958-8b4acdbcf8a8,gucci mane,69
0458c397b2741332d0d97d1c922c975d3de1ad1a,9aeed856-185b-4a62-8b75-6f80274bea5d,pill,69
0458c397b2741332d0d97d1c922c975d3de1ad1a,08f90645-e553-4d04-8ca1-06d95d08348f,asterisk,64
0458c397b2741332d0d97d1c922c975d3de1ad1a,42faad37-8aaa-42e4-a300-5a7dae79ed24,low,64
0458c397b2741332d0d97d1c922c975d3de1ad1a,2c916f95-f6ba-46fa-b9d8-dc0d9379f603,the fiery furnaces,63
0458c397b2741332d0d97d1c922c975d3de1ad1a,7cd2d860-c6d7-4be2-af50-57c51ee45687,the thermals,63
0458c397b2741332d0d97d1c922c975d3de1ad1a,21645c31-fe1c-45a4-955c-3e172b12c3f9,freddie gibbs,51
0458c397b2741332d0d97d1c922c975d3de1ad1a,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,pharoahe monch,50
0458c397b2741332d0d97d1c922c975d3de1ad1a,5562ec93-7fa0-4a5d-a8a5-f3a6d3ca8de3,bear vs. shark,47
0458c397b2741332d0d97d1c922c975d3de1ad1a,ade9b668-e38f-41a8-a6e5-51442c5d6468,goodie mob,47
0458c397b2741332d0d97d1c922c975d3de1ad1a,dfa0e21c-ee3e-44da-81d5-58e3c1218a9f,hot snakes,45
0458c397b2741332d0d97d1c922c975d3de1ad1a,4ce1c576-305a-4b82-82fa-5e5359056219,curren$y,44
0458c397b2741332d0d97d1c922c975d3de1ad1a,f0e59219-182e-4f12-b6ee-ecbb9fba5c6b,palatka,43
0458c397b2741332d0d97d1c922c975d3de1ad1a,,g-side,40
0458c397b2741332d0d97d1c922c975d3de1ad1a,dbe35fab-1b3a-469b-87f0-6a54ef8de3c4,m.o.p.,39
0458c397b2741332d0d97d1c922c975d3de1ad1a,57652bf8-cfe8-42e7-b9a7-5572a7080d8d,boris,38
0458c397b2741332d0d97d1c922c975d3de1ad1a,9724aa19-fdf9-49d0-9f9d-944e462e2a5c,big boi,37
0458c397b2741332d0d97d1c922c975d3de1ad1a,e34e41f2-f480-45d3-8190-a3ce5ab34fab,wale,37
0458c397b2741332d0d97d1c922c975d3de1ad1a,9ccfbc94-a4f4-42f7-b6f5-d903ab77cccb,melvins,36
0458c397b2741332d0d97d1c922c975d3de1ad1a,e07f2b70-3aad-43dc-a9ce-36a10dcafdbf,punch,36
0458c397b2741332d0d97d1c922c975d3de1ad1a,31095622-5a1e-4f22-8ad1-b08eb6255f37,ted leo and the pharmacists,36
0458c397b2741332d0d97d1c922c975d3de1ad1a,e4d37504-ac7b-4925-9f09-55b594b0b940,coachwhips,34
0458c397b2741332d0d97d1c922c975d3de1ad1a,9463868f-edc8-427e-ac07-ea89698e5f15,big black,32
0458c397b2741332d0d97d1c922c975d3de1ad1a,c83907ee-8b5a-4547-8f68-96572243ea7f,hot water music,32
0458c397b2741332d0d97d1c922c975d3de1ad1a,fa31e7d4-a03a-4110-98fc-f8826e95ec25,converge,31
0458c397b2741332d0d97d1c922c975d3de1ad1a,ea19687e-8d08-4abe-901e-3135269e4f74,the ex,31
0458c397b2741332d0d97d1c922c975d3de1ad1a,e78cc47f-9b89-4ef7-86f8-8f9df4f9dac9,the gun club,31
0458c397b2741332d0d97d1c922c975d3de1ad1a,4093b3a0-860b-442e-ad5b-e98c077a7a83,maribel,30
0458c397b2741332d0d97d1c922c975d3de1ad1a,3d722ad8-1986-4ce0-bc98-d0864ef625f2,coalesce,28
0458c397b2741332d0d97d1c922c975d3de1ad1a,978a36f7-85c6-44ca-a02e-7564e8fa8284,lightning bolt,27
0458c397b2741332d0d97d1c922c975d3de1ad1a,d577a0cb-1a93-461a-80eb-9da6c094884b,serena-maneesh,27
0458c397b2741332d0d97d1c922c975d3de1ad1a,15c4304b-4c6e-4b58-b25f-3913b38c8121,phoenix bodies,26
0458c397b2741332d0d97d1c922c975d3de1ad1a,8e6c3ef4-150c-4333-8069-4b2f4f21f29a,funeral diner,24
0458c397b2741332d0d97d1c922c975d3de1ad1a,b1fb616f-072e-42f6-9aa8-44dfc93afefd,pink & brown,24
0458c397b2741332d0d97d1c922c975d3de1ad1a,542f4f08-4d8f-48db-a414-d3a33a62929f,dj quik,21
0458c397b2741332d0d97d1c922c975d3de1ad1a,c9e69e05-2c05-4700-a311-53fe4ffc649e,young widows,20
0458c397b2741332d0d97d1c922c975d3de1ad1a,72448406-ba82-43a7-9e13-d9a47ff333f4,botch,19
0458c397b2741332d0d97d1c922c975d3de1ad1a,5f1a1c4f-2784-40dc-bb9b-7274649420ba,bonnie 'prince' billy & matt sweeney,18
0458c397b2741332d0d97d1c922c975d3de1ad1a,8ae916d8-c470-4103-a0e0-2d5aca4f719a,blaq poet,16
0458c397b2741332d0d97d1c922c975d3de1ad1a,d5da1841-9bc8-4813-9f89-11098090148e,the fall,16
0458c397b2741332d0d97d1c922c975d3de1ad1a,13f972c7-7b08-4071-9d12-cca87059c4cd,pain,15
083ce1a4d661c88dafe8940355ff8e0bf3176211,83b9cbe7-9857-49e2-ab8e-b57b01038103,pearl jam,1934
083ce1a4d661c88dafe8940355ff8e0bf3176211,83d91898-7763-47d7-b03b-b92132375c47,pink floyd,1877
083ce1a4d661c88dafe8940355ff8e0bf3176211,826dc91a-6dd3-4279-ae8d-bb710db646bb,patrice,998
083ce1a4d661c88dafe8940355ff8e0bf3176211,9efff43b-3b29-4082-824e-bc82f646f93d,the doors,613
083ce1a4d661c88dafe8940355ff8e0bf3176211,66fc5bf8-daa4-4241-b378-9bc9077939d2,tool,596
083ce1a4d661c88dafe8940355ff8e0bf3176211,06fb1c8b-566e-4cb2-985b-b467c90781d4,jimi hendrix,581
083ce1a4d661c88dafe8940355ff8e0bf3176211,7dc8f5bd-9d0b-4087-9f73-dc164950bbd8,queens of the stone age,561
083ce1a4d661c88dafe8940355ff8e0bf3176211,40985bd2-6d44-4c86-bd16-35cad449cce3,element of crime,536
083ce1a4d661c88dafe8940355ff8e0bf3176211,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,the beatles,490
083ce1a4d661c88dafe8940355ff8e0bf3176211,4bd95eea-b9f6-4d70-a36c-cfea77431553,alice in chains,469
083ce1a4d661c88dafe8940355ff8e0bf3176211,85af0709-95db-4fbc-801a-120e9f4766d0,nirvana,464
083ce1a4d661c88dafe8940355ff8e0bf3176211,377ca1eb-83c2-40da-81fd-eb81e922a585,the atomic bitchwax,460
083ce1a4d661c88dafe8940355ff8e0bf3176211,ea0f2a37-7007-4217-a812-396227f5013a,kyuss,442
083ce1a4d661c88dafe8940355ff8e0bf3176211,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,aerosmith,428
083ce1a4d661c88dafe8940355ff8e0bf3176211,b071f9fa-14b0-4217-8e97-eb41da73f598,the rolling stones,420
083ce1a4d661c88dafe8940355ff8e0bf3176211,028505e2-3cfb-477d-b58d-5c2cfebe85c8,colour haze,378
083ce1a4d661c88dafe8940355ff8e0bf3176211,eab76c9f-ff91-4431-b6dd-3b976c598020,infected mushroom,362
083ce1a4d661c88dafe8940355ff8e0bf3176211,7717539b-33aa-45d5-b88d-9e627172db19,tocotronic,355
083ce1a4d661c88dafe8940355ff8e0bf3176211,91b37187-fb0f-4c78-8823-83a911b4bd2a,raggabund,354
083ce1a4d661c88dafe8940355ff8e0bf3176211,72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,353
083ce1a4d661c88dafe8940355ff8e0bf3176211,7a2e6b55-f149-4e74-be6a-30a1b1a387bb,desert sessions,352
083ce1a4d661c88dafe8940355ff8e0bf3176211,724e826b-bd80-49ca-8bfe-4e470b0b9aa9,truckfighters,338
083ce1a4d661c88dafe8940355ff8e0bf3176211,ba0d6274-db14-4ef5-b28d-657ebde1a396,the smashing pumpkins,333
083ce1a4d661c88dafe8940355ff8e0bf3176211,614e3804-7d34-41ba-857f-811bad7c2b7a,dire straits,318
083ce1a4d661c88dafe8940355ff8e0bf3176211,40dc452a-6b63-4b7e-a106-062739155866,the sword,292
083ce1a4d661c88dafe8940355ff8e0bf3176211,0b2167e7-2b80-40c3-ba65-fe4170a960cf,firestone,288
083ce1a4d661c88dafe8940355ff8e0bf3176211,340cbd2f-a20d-4b99-86d2-1621e8f2d828,dozer,284
083ce1a4d661c88dafe8940355ff8e0bf3176211,67f66c07-6e61-4026-ade5-7e782fad3a5d,foo fighters,258
083ce1a4d661c88dafe8940355ff8e0bf3176211,60a23fda-a440-4ab9-a344-7dfdd2ed341a,alter bridge,255
083ce1a4d661c88dafe8940355ff8e0bf3176211,c296e10c-110a-4103-9e77-47bfebb7fb2e,bob marley & the wailers,254
083ce1a4d661c88dafe8940355ff8e0bf3176211,7b88d629-5885-41c0-9096-f21cec310692,orange goblin,251
083ce1a4d661c88dafe8940355ff8e0bf3176211,31745282-b1ea-4d62-939f-226b14d68e7c,in flames,249
083ce1a4d661c88dafe8940355ff8e0bf3176211,c8327cc0-54f3-424f-a68d-000ee7289a41,sizzla,236
083ce1a4d661c88dafe8940355ff8e0bf3176211,fa2fab41-614a-4568-b31a-04a8f4bf3f5f,mono & nikitaman,233
083ce1a4d661c88dafe8940355ff8e0bf3176211,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,black sabbath,231
083ce1a4d661c88dafe8940355ff8e0bf3176211,0af78501-5647-4c18-9a0d-66ac8789e13b,beirut,228
083ce1a4d661c88dafe8940355ff8e0bf3176211,1a60d6dd-9d3e-40fc-a66d-3184f9ee0d61,eddie vedder,217
083ce1a4d661c88dafe8940355ff8e0bf3176211,b7dbf70e-22bf-41b2-84e6-d9cebc87cbc2,astroqueen,216
083ce1a4d661c88dafe8940355ff8e0bf3176211,68f1175b-592b-4f28-ab1c-85c7a438c636,turbonegro,214
083ce1a4d661c88dafe8940355ff8e0bf3176211,1e1de8e1-c0b8-462c-9365-f84bc73e9799,nebula,206
083ce1a4d661c88dafe8940355ff8e0bf3176211,f181961b-20f7-459e-89de-920ef03c7ed0,the strokes,205
083ce1a4d661c88dafe8940355ff8e0bf3176211,ea5a35dc-edc1-43d2-9665-9eb8730e8e6c,unida,205
083ce1a4d661c88dafe8940355ff8e0bf3176211,678d88b2-87b0-403b-b63d-5da7465aecc3,led zeppelin,195
083ce1a4d661c88dafe8940355ff8e0bf3176211,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,genesis,188
083ce1a4d661c88dafe8940355ff8e0bf3176211,52f623a6-6dfb-4f27-b022-8e8dc16a436c,eternal elysium,187
083ce1a4d661c88dafe8940355ff8e0bf3176211,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,the who,183
083ce1a4d661c88dafe8940355ff8e0bf3176211,8c32bb01-58a3-453b-8050-8c0620edb0e5,stone temple pilots,182
083ce1a4d661c88dafe8940355ff8e0bf3176211,153c9281-268f-4cf3-8938-f5a4593e5df4,soundgarden,178
083ce1a4d661c88dafe8940355ff8e0bf3176211,0cdb0359-5698-487d-9aae-a25fb4dcdc4d,clutch,177
083ce1a4d661c88dafe8940355ff8e0bf3176211,39c2a93d-9afa-4a22-9bba-c087ab056e1c,jefferson airplane,175
083ce1a4d661c88dafe8940355ff8e0bf3176211,157c092b-ec67-470a-a258-a4d455159a2e,benjie,168
083ce1a4d661c88dafe8940355ff8e0bf3176211,b07016ee-5de9-4419-8205-0490d95dc638,ben harper,164
083ce1a4d661c88dafe8940355ff8e0bf3176211,0cd12ab3-9628-45ef-a97b-ff18624f14a0,65daysofstatic,136
083ce1a4d661c88dafe8940355ff8e0bf3176211,056e4f3e-d505-4dad-8ec1-d04f521cbb56,daft punk,125
083ce1a4d661c88dafe8940355ff8e0bf3176211,4a4ee089-93b1-4470-af9a-6ff575d32704,the prodigy,111
083ce1a4d661c88dafe8940355ff8e0bf3176211,a4a3048f-3968-4848-9f53-94e3d4f88b53,mr. oizo,90
083ce1a4d661c88dafe8940355ff8e0bf3176211,d2f4a968-1f6e-4a4a-9376-ee2b2a50c87a,boys noize,89
083ce1a4d661c88dafe8940355ff8e0bf3176211,444f2191-8841-440e-bbc1-6fd564893946,justice,81
083ce1a4d661c88dafe8940355ff8e0bf3176211,e0ededb4-6085-4f68-90f7-89bc560930a3,darkest hour,69
083ce1a4d661c88dafe8940355ff8e0bf3176211,1f7feaf2-c4a8-4dac-8eea-b114583bcd89,waxolutionists,68
083ce1a4d661c88dafe8940355ff8e0bf3176211,79491354-3d83-40e3-9d8e-7592d58d790a,deep purple,66
083ce1a4d661c88dafe8940355ff8e0bf3176211,12ff8858-bfcb-4812-a8dd-7e9debf0cbee,steppenwolf,65
083ce1a4d661c88dafe8940355ff8e0bf3176211,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,the white stripes,65
083ce1a4d661c88dafe8940355ff8e0bf3176211,2cd475bb-1abd-40c4-9904-6d4b691c752c,franz liszt,61
083ce1a4d661c88dafe8940355ff8e0bf3176211,b1570544-93ab-4b2b-8398-131735394202,crystal castles,60
083ce1a4d661c88dafe8940355ff8e0bf3176211,24ea074c-59cc-41c5-a5de-f68c2952965f,paolo nutini,57
083ce1a4d661c88dafe8940355ff8e0bf3176211,121dc982-4597-4e6b-b1df-8e434a75d3da,sts,57
083ce1a4d661c88dafe8940355ff8e0bf3176211,25a0b124-7279-4eb9-a539-fa1b16b0a25e,smoke blow,55
